name,latitude,longitude,operator,city,type,status,machine_count,avg_power_kw,station_id
HYDRO OTTAWA,45.42515,-75.63157,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,32,7.2,S1688
HYDRO OTTAWA,45.4256,-75.65701,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,1,7.2,S1689
HYDRO OTTAWA,45.42587,-75.68003,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,1,7.2,S1690
HYDRO OTTAWA,45.42594,-75.69411,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,24,7.2,S1691
HYDRO OTTAWA,45.42759,-75.66712,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,20,7.2,S1692
HYDRO OTTAWA,45.42799,-75.68879,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,8,7.2,S1693
HYDRO OTTAWA,45.42867,-75.69135,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,2,7.2,S1694
HYDRO OTTAWA,45.42887,-75.6874,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,15,7.2,S1695
HYDRO OTTAWA,45.42897,-75.67528,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,9,7.199999999999999,S1696
HYDRO OTTAWA,45.4311,-75.68472,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,2,7.2,S1697
HYDRO OTTAWA,45.43136,-75.64011,HYDRO OTTAWA,Ottawa,DC Fast,Available for Intended User,1,50.0,S1698
HYDRO OTTAWA,45.43136,-75.64011,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,6,7.2,S1699
HYDRO OTTAWA,45.43339,-75.69114,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,1,7.2,S1700
HYDRO OTTAWA,45.43355,-75.68337,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,2,7.2,S1701
HYDRO OTTAWA,45.43484,-75.6813,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,4,7.2,S1702
HYDRO OTTAWA,45.43515,-75.67593,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,22,7.2,S1703
HYDRO OTTAWA,45.43541,-75.69406,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,2,7.2,S1704
HYDRO OTTAWA,45.4378,-75.67139,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,30,7.2,S1705
HYDRO OTTAWA,45.43791,-75.67236,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,30,7.2,S1706
HYDRO OTTAWA,45.44318,-75.59625,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,2,7.2,S1707
HYDRO OTTAWA,45.44348,-75.67016,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,48,7.2,S1708
HYDRO OTTAWA,45.44352,-75.59579,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,2,7.2,S1709
HYDRO OTTAWA,45.44525,-75.63585,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,1,7.2,S1710
HYDRO OTTAWA,45.4633,-75.54482,HYDRO OTTAWA,Ottawa,DC Fast,Available for Intended User,1,50.0,S1711
HYDRO OTTAWA,45.4633,-75.54482,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,2,7.2,S1712
HYDRO OTTAWA,45.46528,-75.55105,HYDRO OTTAWA,Orleans,DC Fast,Available for Intended User,2,50.0,S1713
HYDRO OTTAWA,45.46528,-75.55105,HYDRO OTTAWA,Orleans,Level 2,Available for Intended User,7,7.2,S1714
HYDRO OTTAWA,45.4662,-75.54794,HYDRO OTTAWA,Ottawa,DC Fast,Available for Intended User,1,50.0,S1715
HYDRO OTTAWA,45.4662,-75.54794,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,2,7.2,S1716
HYDRO OTTAWA,45.47476,-75.47728,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,2,7.2,S1717
HYDRO OTTAWA,45.47489,-75.47728,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,2,7.2,S1718
HYDRO OTTAWA,45.48033,-75.53255,HYDRO OTTAWA,Orleans,Level 2,Available for Intended User,4,7.2,S1719
HYDRO OTTAWA,45.48481,-75.49889,HYDRO OTTAWA,Ottawa,Level 2,Available for Intended User,6,7.2,S1720
HYGGE ENERGY,43.24043484859119,-79.89592553807495,HYGGE ENERGY,Hamilton,DC Fast,Not started,2,50.0,S1721
HYPERCHARGE NETWORKS CORP.,43.638838,-79.385573,HYPERCHARGE NETWORKS CORP.,Toronto,Level 2,Available for Intended User,11,7.2,S1722
HYPERCHARGE NETWORKS CORP.,43.641965,-79.373697,HYPERCHARGE NETWORKS CORP.,Toronto,Level 2,Available for Intended User,1,7.2,S1723
HYPERCHARGE NETWORKS CORP.,43.669542,-79.391244,HYPERCHARGE NETWORKS CORP.,Toronto,Level 2,Not started,3,7.2,S1724
HYPERCHARGE NETWORKS CORP.,43.698951,-79.636196,HYPERCHARGE NETWORKS CORP.,Mississauga,Level 2,Available for Intended User,1,7.2,S1725
HYPERCHARGE NETWORKS CORP.,43.764775,-79.547056,HYPERCHARGE NETWORKS CORP.,Toronto,Level 2,Available for Intended User,1,7.2,S1726
HYPERCHARGE NETWORKS CORP.,44.060344,-79.42585,HYPERCHARGE NETWORKS CORP.,Newmarket,Level 2,Available for Intended User,7,7.2,S1727
HYPERCHARGE NETWORKS CORP.,44.082234,-79.432139,HYPERCHARGE NETWORKS CORP.,East Gwillimbury,Level 2,Available for Intended User,5,7.2,S1728
HYPERCHARGE NETWORKS CORP.,44.327903,-80.109848,HYPERCHARGE NETWORKS CORP.,Cleariew Township,Level 2,Available for Intended User,5,7.2,S1729
HYPERCHARGE NETWORKS CORP.,44.419109,-80.088157,HYPERCHARGE NETWORKS CORP.,Cleariew Township,Level 2,Available for Intended User,4,7.2,S1730
HYPERCHARGE NETWORKS CORP.,44.42045,-80.088847,HYPERCHARGE NETWORKS CORP.,Cleariew Township,Level 2,Available for Intended User,5,7.2,S1731
HYPERCHARGE NETWORKS CORP.,44.420974,-80.105175,HYPERCHARGE NETWORKS CORP.,Cleariew Township,Level 2,Available for Intended User,5,7.2,S1732
Halton Condominium Corporation,43.399715478055626,-79.702923803312,Halton Condominium Corporation,Oakville,Level 2,Not started,23,7.2,S1733
Hammond Power Solutions Inc.,43.49431,-80.214255,Hammond Power Solutions Inc.,Guelph,DC Fast,Not started,2,50.0,S1734
Hammond Power Solutions Inc.,43.49431,-80.214255,Hammond Power Solutions Inc.,Guelph,Level 2,Not started,6,7.2,S1735
Hwisel Soft Inc.,43.599237,-79.626305,Hwisel Soft Inc.,Mississauga,Level 2,Not Started,80,7.2,S1736
IKEA PROPERTIES LIMITED,45.35051222,-75.78375347,IKEA PROPERTIES LIMITED,Ottawa,DC Fast,Available for Intended User,4,50.0,S1737
INDIGENOUS CLEAN ENERGY SOCIAL,44.4924748738273,-78.3566656598005,INDIGENOUS CLEAN ENERGY SOCIAL,Curve Lake,DC Fast,Available for Intended User,1,50.0,S1738
INDIGENOUS CLEAN ENERGY SOCIAL,44.4924748738273,-78.3566656598005,INDIGENOUS CLEAN ENERGY SOCIAL,Curve Lake,Level 2,Available for Intended User,14,7.2,S1739
INDIGENOUS CLEAN ENERGY SOCIAL,45.00181961,-74.74085532,INDIGENOUS CLEAN ENERGY SOCIAL,Akwesasne,DC Fast,Available for Intended User,2,50.0,S1740
INDIGENOUS CLEAN ENERGY SOCIAL,45.322178,-78.9837,INDIGENOUS CLEAN ENERGY SOCIAL,Dwight,Level 2,Available for Intended User,4,7.2,S1741
INDIGO PARK CANADA,43.65101,-79.39741,INDIGO PARK CANADA,Toronto,Level 2,Not started,5,7.2,S1742
INDIGO PARK CANADA,45.42686,-75.69278,INDIGO PARK CANADA,Ottawa,Level 2,Not started,10,7.2,S1743
INDIGO PARK CANADA,45.4277,-75.69087,INDIGO PARK CANADA,Ottawa,Level 2,Not started,10,7.2,S1744
INDIGO PARK CANADA,45.43599,-75.63438,INDIGO PARK CANADA,Ottawa,Level 2,Not started,10,7.2,S1745
INDIGO PARK CANADA INC.,43.2584406,-79.8722025,INDIGO PARK CANADA INC.,Hamilton,Level 2,Not started,10,7.2,S1746
INDIGO PARK CANADA INC.,43.48643325,-79.71862713,INDIGO PARK CANADA INC.,Oakville,Level 2,Available for Intended User,6,7.2,S1747
INDIGO PARK CANADA INC.,43.62362546,-79.47984995,INDIGO PARK CANADA INC.,Toronto,Level 2,Available for Intended User,10,7.2,S1748
INDIGO PARK CANADA INC.,43.64417408,-79.37747613,INDIGO PARK CANADA INC.,Toronto,Level 2,Available for Intended User,5,7.2,S1749
INDIGO PARK CANADA INC.,43.64452583,-79.39100039,INDIGO PARK CANADA INC.,Toronto,Level 2,Available for Intended User,8,7.2,S1750
INDIGO PARK CANADA INC.,43.6459565,-79.3909742,INDIGO PARK CANADA INC.,Toronto,Level 2,Not started,5,7.2,S1751
INDIGO PARK CANADA INC.,43.64929287,-79.383222,INDIGO PARK CANADA INC.,Toronto,Level 2,Not started,22,7.2,S1752
INDIGO PARK CANADA INC.,43.6509595,-79.398128,INDIGO PARK CANADA INC.,Toronto,Level 2,Available for Intended User,14,7.2,S1753
INDIGO PARK CANADA INC.,43.6675271,-79.4014369,INDIGO PARK CANADA INC.,Toronto,Level 2,Available for Intended User,14,7.2,S1754
INDIGO PARK CANADA INC.,43.66774277,-79.44191543,INDIGO PARK CANADA INC.,Toronto,Level 2,Not started,8,7.2,S1755
INDIGO PARK CANADA INC.,43.6704366,-79.3878583,INDIGO PARK CANADA INC.,Toronto,Level 2,Not started,20,7.2,S1756
INDIGO PARK CANADA INC.,43.68679311,-79.58713212,INDIGO PARK CANADA INC.,Toronto,Level 2,Available for Intended User,10,7.2,S1757
INDIGO PARK CANADA INC.,43.686931,-79.609026,INDIGO PARK CANADA INC.,Mississuaga,Level 2,Not started,10,7.2,S1758
INDIGO PARK CANADA INC.,43.69005206,-79.61484949,INDIGO PARK CANADA INC.,Mississauga,Level 2,Not started,2,7.2,S1759
INDIGO PARK CANADA INC.,43.73970099,-79.51830709,INDIGO PARK CANADA INC.,Toronto,Level 2,Available for Intended User,4,7.2,S1760
INDIGO PARK CANADA INC.,43.74836313,-79.33172261,INDIGO PARK CANADA INC.,Toronto,Level 2,Not started,4,7.2,S1761
INDIGO PARK CANADA INC.,43.7610295,-79.41212016,INDIGO PARK CANADA INC.,Toronto,Level 2,Available for Intended User,4,7.2,S1762
INDIGO PARK CANADA INC.,43.773629,-79.323588,INDIGO PARK CANADA INC.,North York,Level 2,Not started,20,7.2,S1763
INDIGO PARK CANADA INC.,45.297351,-75.924563,INDIGO PARK CANADA INC.,Ottawa,Level 2,Available for Intended User,6,7.2,S1764
INDIGO PARK CANADA INC.,45.34847651,-75.7880279,INDIGO PARK CANADA INC.,Ottawa,Level 2,Available for Intended User,2,7.2,S1765
INDIGO PARK CANADA INC.,45.34939813,-75.7881997,INDIGO PARK CANADA INC.,Ottawa,Level 2,Available for Intended User,2,7.2,S1766
INDIGO PARK CANADA INC.,45.38704758,-75.61557556,INDIGO PARK CANADA INC.,Ottawa,Level 2,Available for Intended User,2,7.2,S1767
INDIGO PARK CANADA INC.,45.401619253832095,-75.64667613617254,INDIGO PARK CANADA INC.,Ottawa,Level 2,Available for Intended User,14,7.2,S1768
INDIGO PARK CANADA INC.,45.4193787,-75.71794327,INDIGO PARK CANADA INC.,Ottawa,Level 2,Available for Intended User,6,7.2,S1769
INDIGO PARK CANADA INC.,45.41959082,-75.69659715,INDIGO PARK CANADA INC.,Ottawa,Level 2,Available for Intended User,4,7.2,S1770
INDIGO PARK CANADA INC.,45.41976046,-75.71784292,INDIGO PARK CANADA INC.,Priv,Level 2,Available for Intended User,6,7.2,S1771
INDIGO PARK CANADA INC.,45.420207,-75.71858549,INDIGO PARK CANADA INC.,Ottawa,Level 2,Available for Intended User,4,7.2,S1772
INDIGO PARK CANADA INC.,45.42037679,-75.71739879,INDIGO PARK CANADA INC.,Ottawa,Level 2,Available for Intended User,8,7.2,S1773
INDIGO PARK CANADA INC.,45.425933,-75.68887,INDIGO PARK CANADA INC.,Ottawa,Level 2,Not started,8,7.2,S1774
INNISFIL,44.29459,-79.53519,INNISFIL,Innisfil,Level 2,Not Started,2,7.2,S1775
INNISFIL,44.29469,-79.6109,INNISFIL,Innisfil,Level 2,Not Started,8,7.2,S1776
INNISFIL,44.29509,-79.60893,INNISFIL,Innisfil,DC Fast,Not started,2,50.0,S1777
INNISFIL,44.318851,-79.539778,INNISFIL,Innisfil,Level 2,Not Started,2,7.2,S1778
INSPIRATION TECHNOLOGIES LTD.,42.27692,-83.05216,INSPIRATION TECHNOLOGIES LTD.,Windsor,DC Fast,Not started,2,50.0,S1779
INSPIRATION TECHNOLOGIES LTD.,42.27692,-83.05216,INSPIRATION TECHNOLOGIES LTD.,Windsor,Level 2,Not started,4,7.2,S1780
INSPIRATION TECHNOLOGIES LTD.,42.30471,-82.84452,INSPIRATION TECHNOLOGIES LTD.,Windsor,DC Fast,Not started,2,50.0,S1781
INSPIRATION TECHNOLOGIES LTD.,42.30471,-82.84452,INSPIRATION TECHNOLOGIES LTD.,Windsor,Level 2,Not started,4,7.2,S1782
INSPIRATION TECHNOLOGIES LTD.,42.31402,-83.03633,INSPIRATION TECHNOLOGIES LTD.,Windsor,DC Fast,Not started,4,50.0,S1783
INSPIRATION TECHNOLOGIES LTD.,42.31402,-83.03633,INSPIRATION TECHNOLOGIES LTD.,Windsor,Level 2,Not started,20,7.2,S1784
INSPIRATION TECHNOLOGIES LTD.,43.54908,-80.3001,INSPIRATION TECHNOLOGIES LTD.,Guelph,DC Fast,Not started,2,50.0,S1785
INSPIRATION TECHNOLOGIES LTD.,43.54908,-80.3001,INSPIRATION TECHNOLOGIES LTD.,Guelph,Level 2,Not started,4,7.2,S1786
IVANHOÉ CAMBRIDGE INC.,43.15687948,-79.171361,IVANHOÉ CAMBRIDGE INC.,Niagara-on-the-Lake,DC Fast,Not Started,6,50.0,S1787
IVANHOÉ CAMBRIDGE INC.,43.15687948,-79.171361,IVANHOÉ CAMBRIDGE INC.,Niagara-on-the-Lake,Level 2,Not Started,20,7.2,S1788
JAY PATRY ENTERPRISES LLC,44.239444,-76.578621,JAY PATRY ENTERPRISES LLC,Kingston,Level 2,Available for Intended User,60,7.2,S1789
JAY PATRY ENTERPRISES LLC,44.239918,-76.543056,JAY PATRY ENTERPRISES LLC,Kingston,Level 2,Available for Intended User,20,7.2,S1790
JAY PATRY ENTERPRISES LLC,44.246925,-76.52589,JAY PATRY ENTERPRISES LLC,Kingston,Level 2,Available for Intended User,10,7.2,S1791
JAY PATRY ENTERPRISES LLC,44.251944,-76.570556,JAY PATRY ENTERPRISES LLC,Kingston,Level 2,Available for Intended User,10,7.2,S1792
JIM PATTISON DEVELOPMENTS LTD.,43.1162719,-79.0710375,JIM PATTISON DEVELOPMENTS LTD.,Niagara,Level 2,Available for Intended User,6,7.2,S1793
KILLAM PROPERTIES SGP LTD.,42.964471,-81.225301,KILLAM PROPERTIES SGP LTD.,London,Level 2,Available for Intended User,10,7.2,S1794
KILLAM PROPERTIES SGP LTD.,42.992587,-81.253438,KILLAM PROPERTIES SGP LTD.,London,Level 2,Available for Intended User,12,7.2,S1795
KILLAM PROPERTIES SGP LTD.,43.035348,-81.285431,KILLAM PROPERTIES SGP LTD.,London,Level 2,Available for Intended User,12,7.2,S1796
KILLAM PROPERTIES SGP LTD.,43.39232419,-80.27979466,KILLAM PROPERTIES SGP LTD.,Cambridge,Level 2,Available for Intended User,8,7.2,S1797
KILLAM PROPERTIES SGP LTD.,43.399388,-80.363169,KILLAM PROPERTIES SGP LTD.,Cambridge,Level 2,Available for Intended User,12,7.2,S1798
KILLAM PROPERTIES SGP LTD.,43.399705,-80.363062,KILLAM PROPERTIES SGP LTD.,Cambridge,Level 2,Available for Intended User,10,7.2,S1799
KILLAM PROPERTIES SGP LTD.,43.461355,-80.537079,KILLAM PROPERTIES SGP LTD.,Waterloo,Level 2,Available for Intended User,4,7.2,S1800
KILLAM PROPERTIES SGP LTD.,43.620317,-79.601588,KILLAM PROPERTIES SGP LTD.,Mississauga,Level 2,Available for Intended User,12,7.2,S1801
KILLAM PROPERTIES SGP LTD.,43.62062,-79.601184,KILLAM PROPERTIES SGP LTD.,Mississauga,Level 2,Available for Intended User,12,7.2,S1802
KILLAM PROPERTIES SGP LTD.,43.643721,-79.419076,KILLAM PROPERTIES SGP LTD.,Toronto,Level 2,Available for Intended User,18,7.199999999999999,S1803
KILLAM PROPERTIES SGP LTD.,45.314977,-75.9001,KILLAM PROPERTIES SGP LTD.,Kanata,Level 2,Available for Intended User,18,7.199999999999999,S1804
KILLAM PROPERTIES SGP LTD.,45.315,-75.901667,KILLAM PROPERTIES SGP LTD.,Kanata,Level 2,Available for Intended User,16,7.2,S1805
KILLAM PROPERTIES SGP LTD.,45.330486,-75.781367,KILLAM PROPERTIES SGP LTD.,Ottawa,Level 2,Available for Intended User,6,7.2,S1806
KILLAM PROPERTIES SGP LTD.,45.429722,-75.611111,KILLAM PROPERTIES SGP LTD.,Ottawa,Level 2,Available for Intended User,18,7.199999999999999,S1807
KINGDOM DEVELOPMENT INC,43.74307961,-79.31523968,KINGDOM DEVELOPMENT INC,North York,Level 2,Available for Intended User,71,7.2,S1808
KINGDOM DEVELOPMENT INC,43.77740425,-79.28347381,KINGDOM DEVELOPMENT INC,Scarborough,Level 2,Not started,20,7.2,S1809
KINGSTON RESIDENTIAL FUND 3LP,44.236467,-76.500018,KINGSTON RESIDENTIAL FUND 3LP,Kingston,Level 2,Not started,40,7.2,S1810
LCPF REALTY INC.,43.16414698,-80.32790424,LCPF REALTY INC.,Brantford,Level 2,Available for Intended User,4,7.2,S1811
LCPF REALTY INC.,43.59262215,-79.74211171,LCPF REALTY INC.,Mississauga,Level 2,Available for Intended User,4,7.2,S1812
LCPF REALTY INC.,43.59362123,-79.7450379,LCPF REALTY INC.,Mississauga,Level 2,Available for Intended User,4,7.2,S1813
LCPF REALTY INC.,43.64665802,-79.38476623,LCPF REALTY INC.,Toronto,Level 2,Available for Intended User,6,7.2,S1814
LCPF REALTY INC.,45.41628,-75.69948,LCPF REALTY INC.,Ottawa,Level 2,Available for Intended User,8,7.2,S1815
LCPF REALTY INC.,45.41878816,-75.7015574,LCPF REALTY INC.,Ottawa,Level 2,Available for Intended User,6,7.2,S1816
LCPF REALTY INC.,45.4311389,-75.68076663,LCPF REALTY INC.,Ottawa,Level 2,Available for Intended User,4,7.2,S1817
LIBERTY MARKET TOWER INC.,43.63840103,-79.41516876,LIBERTY MARKET TOWER INC.,Toronto,Level 2,Available for Intended User,26,7.200000000000001,S1818
LONGO BROTHERS FRUIT MARKET,43.48839694,-79.71773773,LONGO BROTHERS FRUIT MARKET,Oakville,DC Fast,Available for Intended User,7,50.0,S1819
La Cité collégiale,45.439897,-75.629424,La Cité collégiale,Ottawa,Level 2,Not started,20,7.2,S1820
MACEWEN PETROLEUM INC.,42.97961,-81.63047,MACEWEN PETROLEUM INC.,Strathroy,DC Fast,Not started,2,50.0,S1821
MACEWEN PETROLEUM INC.,43.95288,-77.33671,MACEWEN PETROLEUM INC.,Wellington,DC Fast,Not started,2,50.0,S1822
MACEWEN PETROLEUM INC.,44.28191,-78.34317,MACEWEN PETROLEUM INC.,Peterborough,DC Fast,Not started,2,50.0,S1823
MACEWEN PETROLEUM INC.,44.36617,-79.7322,MACEWEN PETROLEUM INC.,Barrie,DC Fast,Not started,2,50.0,S1824
MACEWEN PETROLEUM INC.,44.47902,-80.21287,MACEWEN PETROLEUM INC.,Collingwood,DC Fast,Not started,2,50.0,S1825
MACEWEN PETROLEUM INC.,44.71835202,-75.52158711,MACEWEN PETROLEUM INC.,Prescott,DC Fast,Available for Intended User,2,50.0,S1826
MACEWEN PETROLEUM INC.,45.02777,-74.89693,MACEWEN PETROLEUM INC.,Long Sault,DC Fast,Not Started,2,50.0,S1827
MACEWEN PETROLEUM INC.,45.05725,-74.68648,MACEWEN PETROLEUM INC.,Cornwall,DC Fast,Available for Intended User,2,50.0,S1828
MACEWEN PETROLEUM INC.,46.31122,-79.42916,MACEWEN PETROLEUM INC.,North Bay,DC Fast,Not started,2,50.0,S1829
MACKINNON BREWING AND DISTILLIN,44.20218,-76.79573,MACKINNON BREWING AND DISTILLIN,Bath,DC Fast,Available for Intended User,2,50.0,S1830
MENKES PROPERTY MANAGEMENT SERV,43.5429775,-79.8373528,MENKES PROPERTY MANAGEMENT SERV,Milton,Level 2,Available for Intended User,4,7.2,S1831
MENKES PROPERTY MANAGEMENT SERV,43.6335498,-79.6710847,MENKES PROPERTY MANAGEMENT SERV,Mississauga,Level 2,Available for Intended User,2,7.2,S1832
MENKES PROPERTY MANAGEMENT SERV,43.6416969,-79.3793106,MENKES PROPERTY MANAGEMENT SERV,Toronto,Level 2,Available for Intended User,5,7.2,S1833
MENKES PROPERTY MANAGEMENT SERV,43.6434855,-79.3809606,MENKES PROPERTY MANAGEMENT SERV,Toronto,Level 2,Available for Intended User,6,7.2,S1834
MENKES PROPERTY MANAGEMENT SERV,43.7594809,-79.4101647,MENKES PROPERTY MANAGEMENT SERV,Toronto,Level 2,Available for Intended User,6,7.2,S1835
METRO ONTARIO INC.,42.30865,-82.86952,METRO ONTARIO INC.,Tecumseh,Level 2,Available for Intended User,4,7.2,S1836
METRO ONTARIO INC.,42.776509,-81.167934,METRO ONTARIO INC.,St. Thomas,Level 2,Available for Intended User,4,7.2,S1837
METRO ONTARIO INC.,43.0708657,-79.12669688,METRO ONTARIO INC.,Niagara Falls,Level 2,Available for Intended User,4,7.2,S1838
METRO ONTARIO INC.,43.21548,-79.63435,METRO ONTARIO INC.,Stoney Creek,Level 2,Available for Intended User,4,7.2,S1839
METRO ONTARIO INC.,43.38310181,-79.73684442,METRO ONTARIO INC.,Oakville,Level 2,Available for Intended User,4,7.2,S1840
METRO ONTARIO INC.,43.39951,-80.49425,METRO ONTARIO INC.,Kitchener,Level 2,Available for Intended User,4,7.2,S1841
METRO ONTARIO INC.,43.628552836505584,-79.55015819999771,METRO ONTARIO INC.,Etobicoke,Level 2,Available for Intended User,4,7.2,S1842
METRO ONTARIO INC.,43.91118973,-78.78841584,METRO ONTARIO INC.,Courtice,Level 2,Available for Intended User,4,7.2,S1843
METRO ONTARIO INC.,44.44817258,-81.37839212,METRO ONTARIO INC.,Port Elgin,Level 2,Available for Intended User,4,7.2,S1844
METRO ONTARIO INC.,45.28203,-75.8656,METRO ONTARIO INC.,Kanata,Level 2,Available for Intended User,4,7.2,S1845
METRO ONTARIO INC.,45.36403275,-75.78491211,METRO ONTARIO INC.,Ottawa,Level 2,Available for Intended User,4,7.2,S1846
METRO ONTARIO INC.,45.88873283,-77.26145522,METRO ONTARIO INC.,Petawawa,Level 2,Available for Intended User,4,7.2,S1847
METROPOLITAN TORONTO CONDOMINIU,43.636864,-79.474189,METROPOLITAN TORONTO CONDOMINIU,Toronto,Level 2,Available for Intended User,40,7.2,S1848
METROPOLITAN TORONTO CONDOMINIU,43.65121,-79.35895,METROPOLITAN TORONTO CONDOMINIU,Toronto,Level 2,Available for Intended User,25,7.2,S1849
MODERN NIAGARA GROUP INC.,43.77826,-79.6538,MODERN NIAGARA GROUP INC.,Vaughan,DC Fast,Available for Intended User,2,50.0,S1850
MODERN NIAGARA GROUP INC.,43.77826,-79.6538,MODERN NIAGARA GROUP INC.,Vaughan,Level 2,Available for Intended User,10,7.2,S1851
MODERN NIAGARA GROUP INC.,45.28955,-75.87137,MODERN NIAGARA GROUP INC.,Ottawa,DC Fast,Available for Intended User,1,50.0,S1852
MODERN NIAGARA GROUP INC.,45.28955,-75.87137,MODERN NIAGARA GROUP INC.,Ottawa,Level 2,Available for Intended User,5,7.2,S1853
MODERN NIAGARA GROUP INC.,45.31544,-75.88505,MODERN NIAGARA GROUP INC.,Ottawa,Level 2,Available for Intended User,2,7.2,S1854
MSCC#906,43.016048,-81.271461,MSCC#906,London,Level 2,Available for Intended User,20,7.2,S1855
MTCC 1299,43.64986,-79.36153,MTCC 1299,Toronto,Level 2,Not started,20,7.2,S1856
MTCC614,43.672311834546434,-79.380519618739,MTCC614,Toronto,Level 2,Not started,54,7.2,S1857
Metropolitan Toronto Condominiu,43.68785,-79.41545,Metropolitan Toronto Condominiu,Toronto,Level 2,Not started,30,7.2,S1858
NISSAN CANADA,43.683446,-79.707143,NISSAN CANADA,Brampton,DC Fast,Available for Intended User,1,50.0,S1859
NORTH BAY HYDRO SERVICES,46.3182297,-79.4478059,NORTH BAY HYDRO SERVICES,North Bay,DC Fast,Available for Intended User,2,50.0,S1860
NORTH BAY HYDRO SERVICES,46.3182297,-79.4478059,NORTH BAY HYDRO SERVICES,North Bay,Level 2,Available for Intended User,2,7.2,S1861
NORTHERN LIGHTS ENTERPRISE INC.,44.38930298,-79.6815684,NORTHERN LIGHTS ENTERPRISE INC.,Barrie,Level 2,Not Started,50,7.2,S1862
ONTARIO CHARGING NETWORK LP,43.05775,-80.8139,ONTARIO CHARGING NETWORK LP,Ingersoll,DC Fast,Not Started,10,50.0,S1863
ONTARIO CHARGING NETWORK LP,43.9214,-78.54087,ONTARIO CHARGING NETWORK LP,Newcastle,DC Fast,Not Started,10,50.0,S1864
ONTARIO CHARGING NETWORK LP,44.5547752613843,-80.9904594609809,ONTARIO CHARGING NETWORK LP,Springmount,Level 2,Not started,2,7.2,S1865
ONTARIO CHARGING NETWORK LP,44.6195709710726,-81.0943033450019,ONTARIO CHARGING NETWORK LP,Shallow Lake,Level 2,Not started,2,7.2,S1866
ONTARIO POWER GENERATION INC.,43.6185853,-79.884585,ONTARIO POWER GENERATION INC.,Georgetown,Level 2,Available for Intended User,1,7.2,S1867
ONTARIO POWER GENERATION INC.,43.629419,-80.0460008,ONTARIO POWER GENERATION INC.,Acton,Level 2,Available for Intended User,2,7.2,S1868
ONTARIO POWER GENERATION INC.,43.6305389,-80.0434108,ONTARIO POWER GENERATION INC.,Acton,Level 2,Available for Intended User,2,7.2,S1869
ONTARIO POWER GENERATION INC.,43.6396936,-79.9402519,ONTARIO POWER GENERATION INC.,Georgetown,Level 2,Available for Intended User,2,7.2,S1870
ONTARIO POWER GENERATION INC.,43.6484984,-79.9286325,ONTARIO POWER GENERATION INC.,Georgetown,Level 2,Available for Intended User,2,7.2,S1871
ONTARIO POWER GENERATION INC.,43.6504378,-79.9151386,ONTARIO POWER GENERATION INC.,Georgetown,Level 2,Available for Intended User,2,7.2,S1872
ONTARIO POWER GENERATION INC.,43.9510602,-78.2940823,ONTARIO POWER GENERATION INC.,Port Hope,Level 2,Available for Intended User,2,7.2,S1873
ONTARIO POWER GENERATION INC.,43.9581559,-78.3047883,ONTARIO POWER GENERATION INC.,Port Hope,Level 2,Available for Intended User,2,7.2,S1874
