name,latitude,longitude,power_kw,type,operator,city,status,data_source
ESSEX POWERLINES CORPORATION,46.18269,-82.94055,7.2,Level 2,ESSEX POWERLINES CORPORATION,Blind River,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ESSEX POWERLINES CORPORATION,46.38199,-82.64399,50.0,DC Fast,ESSEX POWERLINES CORPORATION,Elliot Lake,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ESSEX POWERLINES CORPORATION,43.06787,-79.95547,50.0,DC Fast,ESSEX POWERLINES CORPORATION,Caledonia,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ESSEX POWERLINES CORPORATION,49.7675,-94.50357,50.0,DC Fast,ESSEX POWERLINES CORPORATION,Kenora,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ESSEX POWERLINES CORPORATION,43.55426,-81.39318,50.0,DC Fast,ESSEX POWERLINES CORPORATION,Seaforth,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ESSEX POWERLINES CORPORATION,42.1107,-83.09591,50.0,DC Fast,ESSEX POWERLINES CORPORATION,Amherstburg,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ESSEX POWERLINES CORPORATION,45.2725,-75.31142,50.0,DC Fast,ESSEX POWERLINES CORPORATION,Embrun,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ESSEX POWERLINES CORPORATION,43.64902,-79.88636,50.0,DC Fast,ESSEX POWERLINES CORPORATION,Georgetown,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ESSEX POWERLINES CORPORATION,42.10259,-83.11128,7.2,Level 2,ESSEX POWERLINES CORPORATION,Amherstburg,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ESSEX POWERLINES CORPORATION,43.9719,-78.20197,7.2,Level 2,ESSEX POWERLINES CORPORATION,Cobourg,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ESSEX POWERLINES CORPORATION,43.18433,-79.51371,50.0,DC Fast,ESSEX POWERLINES CORPORATION,Grimsby,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ESSEX POWERLINES CORPORATION,42.26149,-82.9843,50.0,DC Fast,ESSEX POWERLINES CORPORATION,Windsor,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ESSEX POWERLINES CORPORATION,43.6319,-79.62402,7.2,Level 2,ESSEX POWERLINES CORPORATION,Mississauga,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ESSEX POWERLINES CORPORATION,44.14345,-81.0293,7.2,Level 2,ESSEX POWERLINES CORPORATION,Hanover,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ESSEX POWERLINES CORPORATION,42.30072,-83.02753,7.2,Level 2,ESSEX POWERLINES CORPORATION,Windsor,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ESSEX POWERLINES CORPORATION,43.06759,-79.95585,7.2,Level 2,ESSEX POWERLINES CORPORATION,Caledonia,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ESSEX POWERLINES CORPORATION,42.05139,-82.59712,7.2,Level 2,ESSEX POWERLINES CORPORATION,Leamington,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ESSEX POWERLINES CORPORATION,43.3715,-80.9537,7.2,Level 2,ESSEX POWERLINES CORPORATION,Stratford,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ESSEX POWERLINES CORPORATION,43.54665,-80.24881,7.2,Level 2,ESSEX POWERLINES CORPORATION,Guelph,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ESSEX POWERLINES CORPORATION,43.59728,-79.74027,7.2,Level 2,ESSEX POWERLINES CORPORATION,Mississauga,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ESSEX POWERLINES CORPORATION,43.33543,-81.47753,50.0,DC Fast,ESSEX POWERLINES CORPORATION,Exeter,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ELEXICON GROUP,43.7650655,-79.4139071,7.2,Level 2,ELEXICON GROUP,North York,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ELEXICON GROUP,43.655412,-79.383858,7.2,Level 2,ELEXICON GROUP,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ELEXICON GROUP,43.654438,-79.375961,7.2,Level 2,ELEXICON GROUP,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ELEXICON GROUP,43.708638,-79.725298,7.2,Level 2,ELEXICON GROUP,Bramton,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ELEXICON GROUP,43.693978,-79.287699,7.2,Level 2,ELEXICON GROUP,Scarborough,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ELEXICON GROUP,43.683979,-79.524946,7.2,Level 2,ELEXICON GROUP,Etobicoke,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ELEXICON GROUP,43.446424,-80.512295,7.2,Level 2,ELEXICON GROUP,Kitchener,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ELEXICON GROUP,43.66213468,-79.38105911,7.2,Level 2,ELEXICON GROUP,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ELEXICON GROUP,43.66181589,-79.38129456,7.2,Level 2,ELEXICON GROUP,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ELEXICON GROUP,43.70915471,-79.39431206,7.2,Level 2,ELEXICON GROUP,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
